Time_an(us)	Tip_Prescribed(nm)	F_Analytical(nN)	F_DMA_F_Ge(nN)	F_Transient(nN)
0.3580000000	12.7677996843	0.0000000000	0.0000000000	0.0000000000
0.3581666667	12.7690366251	0.0000000000	0.0000000000	0.0000000000
0.3583333333	12.7702701041	0.0000000000	0.0000000000	0.0000000000
0.3585000000	12.7715001207	0.0000000000	0.0000000000	0.0000000000
0.3586666667	12.7727266745	0.0000000000	0.0000000000	0.0000000000
0.3588333333	12.7739497649	0.0000000000	0.0000000000	0.0000000000
0.3590000000	12.7751693915	0.0000000000	0.0000000000	0.0000000000
0.3591666667	12.7763855538	0.0000000000	0.0000000000	0.0000000000
0.3593333333	12.7775982514	0.0000000000	0.0000000000	0.0000000000
0.3595000000	12.7788074836	0.0000000000	0.0000000000	0.0000000000
0.3596666667	12.7800132502	0.0000000000	0.0000000000	0.0000000000
0.3598333333	12.7812155505	0.0000000000	0.0000000000	0.0000000000
0.3600000000	12.7824143842	0.0000000000	0.0000000000	0.0000000000
0.3601666667	12.7836097507	0.0000000000	0.0000000000	0.0000000000
0.3603333333	12.7848016495	0.0000000000	0.0000000000	0.0000000000
0.3605000000	12.7859900803	0.0000000000	0.0000000000	0.0000000000
0.3606666667	12.7871750425	0.0000000000	0.0000000000	0.0000000000
0.3608333333	12.7883565356	0.0000000000	0.0000000000	0.0000000000
0.3610000000	12.7895345593	0.0000000000	0.0000000000	0.0000000000
0.3611666667	12.7907091130	0.0000000000	0.0000000000	0.0000000000
0.3613333333	12.7918801962	0.0000000000	0.0000000000	0.0000000000
0.3615000000	12.7930478086	0.0000000000	0.0000000000	0.0000000000
0.3616666667	12.7942119496	0.0000000000	0.0000000000	0.0000000000
0.3618333333	12.7953726188	0.0000000000	0.0000000000	0.0000000000
0.3620000000	12.7965298157	0.0000000000	0.0000000000	0.0000000000
0.3621666667	12.7976835399	0.0000000000	0.0000000000	0.0000000000
0.3623333333	12.7988337908	0.0000000000	0.0000000000	0.0000000000
0.3625000000	12.7999805682	0.0000000000	0.0000000000	0.0000000000
0.3626666667	12.8011238715	0.0000000000	0.0000000000	0.0000000000
0.3628333333	12.8022637002	0.0000000000	0.0000000000	0.0000000000
0.3630000000	12.8034000539	0.0000000000	0.0000000000	0.0000000000
0.3631666667	12.8045329322	0.0000000000	0.0000000000	0.0000000000
0.3633333333	12.8056623346	0.0000000000	0.0000000000	0.0000000000
0.3635000000	12.8067882606	0.0000000000	0.0000000000	0.0000000000
0.3636666667	12.8079107099	0.0000000000	0.0000000000	0.0000000000
0.3638333333	12.8090296819	0.0000000000	0.0000000000	0.0000000000
0.3640000000	12.8101451763	0.0000000000	0.0000000000	0.0000000000
0.3641666667	12.8112571926	0.0000000000	0.0000000000	0.0000000000
0.3643333333	12.8123657303	0.0000000000	0.0000000000	0.0000000000
0.3645000000	12.8134707891	0.0000000000	0.0000000000	0.0000000000
0.3646666667	12.8145723684	0.0000000000	0.0000000000	0.0000000000
0.3648333333	12.8156704679	0.0000000000	0.0000000000	0.0000000000
0.3650000000	12.8167650871	0.0000000000	0.0000000000	0.0000000000
0.3651666667	12.8178562255	0.0000000000	0.0000000000	0.0000000000
0.3653333333	12.8189438829	0.0000000000	0.0000000000	0.0000000000
0.3655000000	12.8200280586	0.0000000000	0.0000000000	0.0000000000
0.3656666667	12.8211087523	0.0000000000	0.0000000000	0.0000000000
0.3658333333	12.8221859636	0.0000000000	0.0000000000	0.0000000000
0.3660000000	12.8232596921	0.0000000000	0.0000000000	0.0000000000
0.3661666667	12.8243299372	0.0000000000	0.0000000000	0.0000000000
0.3663333333	12.8253966987	0.0000000000	0.0000000000	0.0000000000
0.3665000000	12.8264599760	0.0000000000	0.0000000000	0.0000000000
0.3666666667	12.8275197688	0.0000000000	0.0000000000	0.0000000000
0.3668333333	12.8285760766	0.0000000000	0.0000000000	0.0000000000
0.3670000000	12.8296288990	0.0000000000	0.0000000000	0.0000000000
0.3671666667	12.8306782357	0.0000000000	0.0000000000	0.0000000000
0.3673333333	12.8317240861	0.0000000000	0.0000000000	0.0000000000
0.3675000000	12.8327664499	0.0000000000	0.0000000000	0.0000000000
0.3676666667	12.8338053266	0.0000000000	0.0000000000	0.0000000000
0.3678333333	12.8348407160	0.0000000000	0.0000000000	0.0000000000
0.3680000000	12.8358726174	0.0000000000	0.0000000000	0.0000000000
0.3681666667	12.8369010306	0.0000000000	0.0000000000	0.0000000000
0.3683333333	12.8379259551	0.0000000000	0.0000000000	0.0000000000
0.3685000000	12.8389473906	0.0000000000	0.0000000000	0.0000000000
0.3686666667	12.8399653366	0.0000000000	0.0000000000	0.0000000000
0.3688333333	12.8409797927	0.0000000000	0.0000000000	0.0000000000
0.3690000000	12.8419907585	0.0000000000	0.0000000000	0.0000000000
0.3691666667	12.8429982336	0.0000000000	0.0000000000	0.0000000000
0.3693333333	12.8440022177	0.0000000000	0.0000000000	0.0000000000
0.3695000000	12.8450027103	0.0000000000	0.0000000000	0.0000000000
0.3696666667	12.8459997110	0.0000000000	0.0000000000	0.0000000000
0.3698333333	12.8469932195	0.0000000000	0.0000000000	0.0000000000
0.3700000000	12.8479832353	0.0000000000	0.0000000000	0.0000000000
0.3701666667	12.8489697581	0.0000000000	0.0000000000	0.0000000000
0.3703333333	12.8499527874	0.0000000000	0.0000000000	0.0000000000
0.3705000000	12.8509323229	0.0000000000	0.0000000000	0.0000000000
0.3706666667	12.8519083642	0.0000000000	0.0000000000	0.0000000000
0.3708333333	12.8528809110	0.0000000000	0.0000000000	0.0000000000
0.3710000000	12.8538499627	0.0000000000	0.0000000000	0.0000000000
0.3711666667	12.8548155191	0.0000000000	0.0000000000	0.0000000000
0.3713333333	12.8557775797	0.0000000000	0.0000000000	0.0000000000
0.3715000000	12.8567361442	0.0000000000	0.0000000000	0.0000000000
0.3716666667	12.8576912122	0.0000000000	0.0000000000	0.0000000000
0.3718333333	12.8586427834	0.0000000000	0.0000000000	0.0000000000
0.3720000000	12.8595908573	0.0000000000	0.0000000000	0.0000000000
0.3721666667	12.8605354335	0.0000000000	0.0000000000	0.0000000000
0.3723333333	12.8614765118	0.0000000000	0.0000000000	0.0000000000
0.3725000000	12.8624140917	0.0000000000	0.0000000000	0.0000000000
0.3726666667	12.8633481728	0.0000000000	0.0000000000	0.0000000000
0.3728333333	12.8642787549	0.0000000000	0.0000000000	0.0000000000
0.3730000000	12.8652058375	0.0000000000	0.0000000000	0.0000000000
0.3731666667	12.8661294202	0.0000000000	0.0000000000	0.0000000000
0.3733333333	12.8670495027	0.0000000000	0.0000000000	0.0000000000
0.3735000000	12.8679660846	0.0000000000	0.0000000000	0.0000000000
0.3736666667	12.8688791657	0.0000000000	0.0000000000	0.0000000000
0.3738333333	12.8697887454	0.0000000000	0.0000000000	0.0000000000
0.3740000000	12.8706948234	0.0000000000	0.0000000000	0.0000000000
0.3741666667	12.8715973995	0.0000000000	0.0000000000	0.0000000000
0.3743333333	12.8724964732	0.0000000000	0.0000000000	0.0000000000
0.3745000000	12.8733920442	0.0000000000	0.0000000000	0.0000000000
0.3746666667	12.8742841121	0.0000000000	0.0000000000	0.0000000000
0.3748333333	12.8751726765	0.0000000000	0.0000000000	0.0000000000
0.3750000000	12.8760577372	0.0000000000	0.0000000000	0.0000000000
0.3751666667	12.8769392938	0.0000000000	0.0000000000	0.0000000000
0.3753333333	12.8778173459	0.0000000000	0.0000000000	0.0000000000
0.3755000000	12.8786918931	0.0000000000	0.0000000000	0.0000000000
0.3756666667	12.8795629352	0.0000000000	0.0000000000	0.0000000000
0.3758333333	12.8804304718	0.0000000000	0.0000000000	0.0000000000
0.3760000000	12.8812945026	0.0000000000	0.0000000000	0.0000000000
0.3761666667	12.8821550271	0.0000000000	0.0000000000	0.0000000000
0.3763333333	12.8830120451	0.0000000000	0.0000000000	0.0000000000
0.3765000000	12.8838655563	0.0000000000	0.0000000000	0.0000000000
0.3766666667	12.8847155602	0.0000000000	0.0000000000	0.0000000000
0.3768333333	12.8855620566	0.0000000000	0.0000000000	0.0000000000
0.3770000000	12.8864050451	0.0000000000	0.0000000000	0.0000000000
0.3771666667	12.8872445254	0.0000000000	0.0000000000	0.0000000000
0.3773333333	12.8880804971	0.0000000000	0.0000000000	0.0000000000
0.3775000000	12.8889129600	0.0000000000	0.0000000000	0.0000000000
0.3776666667	12.8897419137	0.0000000000	0.0000000000	0.0000000000
0.3778333333	12.8905673578	0.0000000000	0.0000000000	0.0000000000
0.3780000000	12.8913892921	0.0000000000	0.0000000000	0.0000000000
0.3781666667	12.8922077162	0.0000000000	0.0000000000	0.0000000000
0.3783333333	12.8930226298	0.0000000000	0.0000000000	0.0000000000
0.3785000000	12.8938340326	0.0000000000	0.0000000000	0.0000000000
0.3786666667	12.8946419242	0.0000000000	0.0000000000	0.0000000000
0.3788333333	12.8954463044	0.0000000000	0.0000000000	0.0000000000
0.3790000000	12.8962471728	0.0000000000	0.0000000000	0.0000000000
0.3791666667	12.8970445291	0.0000000000	0.0000000000	0.0000000000
0.3793333333	12.8978383729	0.0000000000	0.0000000000	0.0000000000
0.3795000000	12.8986287041	0.0000000000	0.0000000000	0.0000000000
0.3796666667	12.8994155222	0.0000000000	0.0000000000	0.0000000000
0.3798333333	12.9001988270	0.0000000000	0.0000000000	0.0000000000
0.3800000000	12.9009786181	0.0000000000	0.0000000000	0.0000000000
0.3801666667	12.9017548952	0.0000000000	0.0000000000	0.0000000000
0.3803333333	12.9025276581	0.0000000000	0.0000000000	0.0000000000
0.3805000000	12.9032969064	0.0000000000	0.0000000000	0.0000000000
0.3806666667	12.9040626398	0.0000000000	0.0000000000	0.0000000000
0.3808333333	12.9048248581	0.0000000000	0.0000000000	0.0000000000
0.3810000000	12.9055835608	0.0000000000	0.0000000000	0.0000000000
0.3811666667	12.9063387478	0.0000000000	0.0000000000	0.0000000000
0.3813333333	12.9070904187	0.0000000000	0.0000000000	0.0000000000
0.3815000000	12.9078385732	0.0000000000	0.0000000000	0.0000000000
0.3816666667	12.9085832110	0.0000000000	0.0000000000	0.0000000000
0.3818333333	12.9093243319	0.0000000000	0.0000000000	0.0000000000
0.3820000000	12.9100619355	0.0000000000	0.0000000000	0.0000000000
0.3821666667	12.9107960215	0.0000000000	0.0000000000	0.0000000000
0.3823333333	12.9115265897	0.0000000000	0.0000000000	0.0000000000
0.3825000000	12.9122536398	0.0000000000	0.0000000000	0.0000000000
0.3826666667	12.9129771715	0.0000000000	0.0000000000	0.0000000000
0.3828333333	12.9136971845	0.0000000000	0.0000000000	0.0000000000
0.3830000000	12.9144136784	0.0000000000	0.0000000000	0.0000000000
0.3831666667	12.9151266531	0.0000000000	0.0000000000	0.0000000000
0.3833333333	12.9158361083	0.0000000000	0.0000000000	0.0000000000
0.3835000000	12.9165420436	0.0000000000	0.0000000000	0.0000000000
0.3836666667	12.9172444588	0.0000000000	0.0000000000	0.0000000000
0.3838333333	12.9179433537	0.0000000000	0.0000000000	0.0000000000
0.3840000000	12.9186387278	0.0000000000	0.0000000000	0.0000000000
0.3841666667	12.9193305811	0.0000000000	0.0000000000	0.0000000000
0.3843333333	12.9200189131	0.0000000000	0.0000000000	0.0000000000
0.3845000000	12.9207037236	0.0000000000	0.0000000000	0.0000000000
0.3846666667	12.9213850124	0.0000000000	0.0000000000	0.0000000000
0.3848333333	12.9220627792	0.0000000000	0.0000000000	0.0000000000
0.3850000000	12.9227370237	0.0000000000	0.0000000000	0.0000000000
0.3851666667	12.9234077456	0.0000000000	0.0000000000	0.0000000000
0.3853333333	12.9240749447	0.0000000000	0.0000000000	0.0000000000
0.3855000000	12.9247386207	0.0000000000	0.0000000000	0.0000000000
0.3856666667	12.9253987734	0.0000000000	0.0000000000	0.0000000000
0.3858333333	12.9260554024	0.0000000000	0.0000000000	0.0000000000
0.3860000000	12.9267085076	0.0000000000	0.0000000000	0.0000000000
0.3861666667	12.9273580887	0.0000000000	0.0000000000	0.0000000000
0.3863333333	12.9280041454	0.0000000000	0.0000000000	0.0000000000
0.3865000000	12.9286466775	0.0000000000	0.0000000000	0.0000000000
0.3866666667	12.9292856846	0.0000000000	0.0000000000	0.0000000000
0.3868333333	12.9299211667	0.0000000000	0.0000000000	0.0000000000
0.3870000000	12.9305531233	0.0000000000	0.0000000000	0.0000000000
0.3871666667	12.9311815543	0.0000000000	0.0000000000	0.0000000000
0.3873333333	12.9318064594	0.0000000000	0.0000000000	0.0000000000
0.3875000000	12.9324278384	0.0000000000	0.0000000000	0.0000000000
0.3876666667	12.9330456910	0.0000000000	0.0000000000	0.0000000000
0.3878333333	12.9336600170	0.0000000000	0.0000000000	0.0000000000
0.3880000000	12.9342708161	0.0000000000	0.0000000000	0.0000000000
0.3881666667	12.9348780880	0.0000000000	0.0000000000	0.0000000000
0.3883333333	12.9354818327	0.0000000000	0.0000000000	0.0000000000
0.3885000000	12.9360820498	0.0000000000	0.0000000000	0.0000000000
0.3886666667	12.9366787390	0.0000000000	0.0000000000	0.0000000000
0.3888333333	12.9372719002	0.0000000000	0.0000000000	0.0000000000
0.3890000000	12.9378615330	0.0000000000	0.0000000000	0.0000000000
0.3891666667	12.9384476374	0.0000000000	0.0000000000	0.0000000000
0.3893333333	12.9390302130	0.0000000000	0.0000000000	0.0000000000
0.3895000000	12.9396092596	0.0000000000	0.0000000000	0.0000000000
0.3896666667	12.9401847770	0.0000000000	0.0000000000	0.0000000000
0.3898333333	12.9407567650	0.0000000000	0.0000000000	0.0000000000
0.3900000000	12.9413252232	0.0000000000	0.0000000000	0.0000000000
0.3901666667	12.9418901516	0.0000000000	0.0000000000	0.0000000000
0.3903333333	12.9424515499	0.0000000000	0.0000000000	0.0000000000
0.3905000000	12.9430094178	0.0000000000	0.0000000000	0.0000000000
0.3906666667	12.9435637552	0.0000000000	0.0000000000	0.0000000000
0.3908333333	12.9441145618	0.0000000000	0.0000000000	0.0000000000
0.3910000000	12.9446618374	0.0000000000	0.0000000000	0.0000000000
0.3911666667	12.9452055818	0.0000000000	0.0000000000	0.0000000000
0.3913333333	12.9457457948	0.0000000000	0.0000000000	0.0000000000
0.3915000000	12.9462824761	0.0000000000	0.0000000000	0.0000000000
0.3916666667	12.9468156256	0.0000000000	0.0000000000	0.0000000000
0.3918333333	12.9473452430	0.0000000000	0.0000000000	0.0000000000
0.3920000000	12.9478713281	0.0000000000	0.0000000000	0.0000000000
0.3921666667	12.9483938808	0.0000000000	0.0000000000	0.0000000000
0.3923333333	12.9489129008	0.0000000000	0.0000000000	0.0000000000
0.3925000000	12.9494283879	0.0000000000	0.0000000000	0.0000000000
0.3926666667	12.9499403419	0.0000000000	0.0000000000	0.0000000000
0.3928333333	12.9504487626	0.0000000000	0.0000000000	0.0000000000
0.3930000000	12.9509536498	0.0000000000	0.0000000000	0.0000000000
0.3931666667	12.9514550033	0.0000000000	0.0000000000	0.0000000000
0.3933333333	12.9519528229	0.0000000000	0.0000000000	0.0000000000
0.3935000000	12.9524471085	0.0000000000	0.0000000000	0.0000000000
0.3936666667	12.9529378597	0.0000000000	0.0000000000	0.0000000000
0.3938333333	12.9534250765	0.0000000000	0.0000000000	0.0000000000
0.3940000000	12.9539087586	0.0000000000	0.0000000000	0.0000000000
0.3941666667	12.9543889058	0.0000000000	0.0000000000	0.0000000000
0.3943333333	12.9548655180	0.0000000000	0.0000000000	0.0000000000
0.3945000000	12.9553385950	0.0000000000	0.0000000000	0.0000000000
0.3946666667	12.9558081365	0.0000000000	0.0000000000	0.0000000000
0.3948333333	12.9562741424	0.0000000000	0.0000000000	0.0000000000
0.3950000000	12.9567366125	0.0000000000	0.0000000000	0.0000000000
0.3951666667	12.9571955467	0.0000000000	0.0000000000	0.0000000000
0.3953333333	12.9576509447	0.0000000000	0.0000000000	0.0000000000
0.3955000000	12.9581028063	0.0000000000	0.0000000000	0.0000000000
0.3956666667	12.9585511314	0.0000000000	0.0000000000	0.0000000000
0.3958333333	12.9589959199	0.0000000000	0.0000000000	0.0000000000
0.3960000000	12.9594371714	0.0000000000	0.0000000000	0.0000000000
0.3961666667	12.9598748859	0.0000000000	0.0000000000	0.0000000000
0.3963333333	12.9603090632	0.0000000000	0.0000000000	0.0000000000
0.3965000000	12.9607397032	0.0000000000	0.0000000000	0.0000000000
0.3966666667	12.9611668055	0.0000000000	0.0000000000	0.0000000000
0.3968333333	12.9615903701	0.0000000000	0.0000000000	0.0000000000
0.3970000000	12.9620103969	0.0000000000	0.0000000000	0.0000000000
0.3971666667	12.9624268855	0.0000000000	0.0000000000	0.0000000000
0.3973333333	12.9628398360	0.0000000000	0.0000000000	0.0000000000
0.3975000000	12.9632492481	0.0000000000	0.0000000000	0.0000000000
0.3976666667	12.9636551216	0.0000000000	0.0000000000	0.0000000000
0.3978333333	12.9640574564	0.0000000000	0.0000000000	0.0000000000
0.3980000000	12.9644562523	0.0000000000	0.0000000000	0.0000000000
0.3981666667	12.9648515092	0.0000000000	0.0000000000	0.0000000000
0.3983333333	12.9652432270	0.0000000000	0.0000000000	0.0000000000
0.3985000000	12.9656314054	0.0000000000	0.0000000000	0.0000000000
0.3986666667	12.9660160443	0.0000000000	0.0000000000	0.0000000000
0.3988333333	12.9663971435	0.0000000000	0.0000000000	0.0000000000
0.3990000000	12.9667747030	0.0000000000	0.0000000000	0.0000000000
0.3991666667	12.9671487225	0.0000000000	0.0000000000	0.0000000000
0.3993333333	12.9675192020	0.0000000000	0.0000000000	0.0000000000
0.3995000000	12.9678861412	0.0000000000	0.0000000000	0.0000000000
0.3996666667	12.9682495400	0.0000000000	0.0000000000	0.0000000000
0.3998333333	12.9686093983	0.0000000000	0.0000000000	0.0000000000
0.4000000000	12.9689657160	0.0000000000	0.0000000000	0.0000000000
0.4001666667	12.9693184928	0.0000000000	0.0000000000	0.0000000000
0.4003333333	12.9696677287	0.0000000000	0.0000000000	0.0000000000
0.4005000000	12.9700134235	0.0000000000	0.0000000000	0.0000000000
0.4006666667	12.9703555771	0.0000000000	0.0000000000	0.0000000000
0.4008333333	12.9706941893	0.0000000000	0.0000000000	0.0000000000
0.4010000000	12.9710292601	0.0000000000	0.0000000000	0.0000000000
0.4011666667	12.9713607892	0.0000000000	0.0000000000	0.0000000000
0.4013333333	12.9716887766	0.0000000000	0.0000000000	0.0000000000
0.4015000000	12.9720132221	0.0000000000	0.0000000000	0.0000000000
0.4016666667	12.9723341256	0.0000000000	0.0000000000	0.0000000000
0.4018333333	12.9726514869	0.0000000000	0.0000000000	0.0000000000
0.4020000000	12.9729653060	0.0000000000	0.0000000000	0.0000000000
0.4021666667	12.9732755827	0.0000000000	0.0000000000	0.0000000000
0.4023333333	12.9735823169	0.0000000000	0.0000000000	0.0000000000
0.4025000000	12.9738855085	0.0000000000	0.0000000000	0.0000000000
0.4026666667	12.9741851573	0.0000000000	0.0000000000	0.0000000000
0.4028333333	12.9744812633	0.0000000000	0.0000000000	0.0000000000
0.4030000000	12.9747738262	0.0000000000	0.0000000000	0.0000000000
0.4031666667	12.9750628461	0.0000000000	0.0000000000	0.0000000000
0.4033333333	12.9753483228	0.0000000000	0.0000000000	0.0000000000
0.4035000000	12.9756302561	0.0000000000	0.0000000000	0.0000000000
0.4036666667	12.9759086460	0.0000000000	0.0000000000	0.0000000000
0.4038333333	12.9761834924	0.0000000000	0.0000000000	0.0000000000
0.4040000000	12.9764547951	0.0000000000	0.0000000000	0.0000000000
0.4041666667	12.9767225540	0.0000000000	0.0000000000	0.0000000000
0.4043333333	12.9769867691	0.0000000000	0.0000000000	0.0000000000
0.4045000000	12.9772474402	0.0000000000	0.0000000000	0.0000000000
0.4046666667	12.9775045672	0.0000000000	0.0000000000	0.0000000000
0.4048333333	12.9777581500	0.0000000000	0.0000000000	0.0000000000
0.4050000000	12.9780081886	0.0000000000	0.0000000000	0.0000000000
0.4051666667	12.9782546828	0.0000000000	0.0000000000	0.0000000000
